nh	female	married	sepdiv	single	ownhh	white	black	hispan	mobility	age	yrsnh	ses	violence	control
119	1	1	0	0	1	0	0	1	1	38	3.8333	-0.5316	120.79	419.92
121	1	0	1	0	1	0	0	1	0	30	8	-0.361	NA	399.92
121	1	0	1	0	0	1	0	0	0	33	8	-0.2964	NA	259.92
121	1	0	1	0	0	1	0	0	2	40	3.25	0.0023	100.79	479.92
121	0	0	1	0	0	1	0	0	1	44	0.6667	-0.3091	280.79	299.92
121	0	0	0	1	0	0	0	1	1	24	5.1859	-0.9583	385.06	319.92
121	0	0	0	1	1	0	0	1	0	25	22	-0.233	220.79	319.92
121	1	0	0	1	0	0	0	1	0	20	4	-1.4392	100.79	399.92
121	0	1	0	0	0	0	0	1	3	27	3.1667	-1.3538	120.79	299.92
121	1	0	1	0	0	1	0	0	2	41	4	1.943	200.79	179.92
121	0	1	0	0	0	0	0	0	3	23	0.8333	0.4462	NA	419.92
121	0	1	0	0	0	0	0	0	2	21	16	-1.5349	320.79	199.92
121	0	1	0	0	1	0	0	1	0	40	12.6667	-0.775	140.79	399.92
121	1	0	1	0	1	0	0	1	0	41	6	1.7827	226.51	279.92
121	0	0	0	1	0	0	0	1	1	20	5	-0.4993	100.79	359.92
121	1	0	0	1	0	0	0	1	0	24	22	0.2767	198.16	299.92
121	0	1	0	0	1	0	0	1	2	38	1.1667	-0.5282	140.79	299.92
121	0	1	0	0	1	0	0	1	1	46	1	1.273	200.79	379.92
122	0	1	0	0	1	0	0	1	0	60	24.5	-1.031	200.79	439.93
122	0	0	0	1	1	0	0	1	0	27	20.1667	1.024	220.79	399.93
122	0	1	0	0	0	1	0	0	1	31	2.9167	1.8462	280.79	379.93
122	1	1	0	0	0	0	0	1	3	28	1.3333	-0.5859	100.79	339.93
122	1	1	0	0	0	0	0	1	1	29	2.3333	0.2479	180.79	419.93
122	1	0	1	0	1	1	0	0	0	42	14.5	-0.1384	373.75	339.93
122	1	0	0	1	0	0	0	1	2	22	1	0.4704	120.79	419.93
122	1	0	0	1	0	0	1	0	1	25	4.4167	0.4819	140.79	359.93
122	1	0	0	1	0	0	0	1	5	20	0	-2.0047	NA	319.93
122	1	1	0	0	0	1	0	0	3	71	4.8333	-0.8564	320.79	319.93
122	1	1	0	0	0	0	0	1	2	46	3.1667	-0.8626	229.15	359.93
122	1	1	0	0	1	1	0	0	4	36	3	2.4228	154.15	399.93
122	0	1	0	0	1	0	0	1	0	66	7.5	0.0553	200.79	459.93
122	0	0	0	1	0	0	0	1	3	26	1.0833	-1.8493	220.79	379.93
122	0	1	0	0	1	0	0	1	0	46	15.75	-0.873	280.79	459.93
122	1	1	0	0	1	0	0	1	0	28	9	0.1406	360.79	359.93
122	0	0	0	0	0	1	0	0	5	35	1.5	0.7046	204.83	339.93
122	0	0	0	1	0	0	0	1	0	43	6	0.1257	180.79	459.93
122	1	1	0	0	1	1	0	0	0	32	8	0.2757	266.03	459.93
122	1	1	0	0	0	0	0	1	1	21	3.1667	-0.5588	266.03	339.93
122	1	0	0	1	0	0	1	0	1	25	2.75	0.3135	140.79	339.93
123	1	1	0	0	0	0	0	1	3	26	3.3333	-0.4255	193.17	399.92
123	0	0	1	0	1	0	1	0	0	59	12	3.2149	200.79	339.92
123	0	0	0	1	0	0	0	1	11	26	0.25	1.8773	158.92	379.92
123	0	0	0	0	1	0	0	1	0	25	10	-1.0437	180.79	379.92
123	0	1	0	0	1	0	0	0	1	54	0.75	-0.7127	160.31	339.92
123	0	1	0	0	0	0	0	1	0	47	5	-0.4349	NA	209.99
123	1	0	0	0	0	0	0	1	0	67	12	-2.5827	100.79	199.92
123	0	0	0	0	0	1	0	0	4	31	1	1.2834	260.31	399.92
123	0	0	0	0	1	1	0	0	0	80	71	1.664	120.79	499.92
123	1	0	1	0	0	0	0	1	1	33	6	0.0657	341.03	399.92
123	0	0	0	0	1	0	0	1	2	21	1	-1.8371	120.79	459.92
123	0	0	0	1	0	0	0	0	4	50	0.4167	-1.0229	100.79	299.92
123	1	1	0	0	0	0	1	0	0	39	11	2.1344	NA	419.92
123	0	0	1	0	0	0	0	1	3	25	0.4167	-2.236	216.03	359.92
123	0	1	0	0	0	0	0	1	2	41	0	-2.3871	NA	299.92
123	1	0	0	0	0	0	0	1	0	70	6	-2.2433	291.03	299.92
123	0	0	0	1	0	0	0	1	1	19	0.5833	-2.1632	140.79	299.92
123	1	0	0	0	1	0	0	1	0	79	25	-1.3354	173.75	339.92
123	0	0	0	1	0	0	0	1	2	19	0.5	-1.6032	191.03	399.92
123	0	1	0	0	1	1	0	0	0	48	13	2.3582	285.99	339.92
123	0	0	0	0	0	0	0	1	2	25	1	-0.5847	180.79	299.92
123	0	1	0	0	0	0	0	1	2	31	0.6667	0.2698	120.79	379.92
123	1	0	1	0	1	0	0	1	0	67	20	0.7835	103.93	299.92
123	1	0	1	0	0	0	0	1	0	72	15	-1.4312	185.28	299.92
123	0	1	0	0	0	0	0	1	1	20	2	-2.1738	240.79	299.92
123	1	1	0	0	0	1	0	0	1	25	1	2.8067	308.96	299.92
123	0	1	0	0	0	1	0	0	4	51	0.6667	-1.2477	308.96	139.92
123	0	0	0	1	0	0	0	1	4	31	0.5	0.5532	341.03	239.92
123	1	0	0	1	0	0	1	0	4	20	1	-1.0021	160.79	399.92
123	0	0	0	1	1	1	0	0	3	35	2	3.3395	120.79	359.92
123	1	1	0	0	0	0	0	1	4	22	0.5833	-0.7669	260.79	379.92
123	0	0	0	1	0	0	1	0	0	39	5	0.4612	100.79	439.92
123	1	0	0	1	0	0	0	1	2	24	0.1667	-1.8128	NA	279.92
123	0	0	0	1	1	0	0	1	0	22	22	0.4382	100.79	459.92
123	1	0	0	0	1	0	0	1	0	51	15	-2.5301	220.79	279.92
123	0	0	0	1	0	0	0	1	0	21	8	-0.5316	316.03	379.92
123	1	0	0	0	0	0	0	1	3	25	0.5	-1.2789	291.03	239.92
123	0	1	0	0	0	1	0	0	0	40	12	1.5602	218.39	239.92
123	1	0	0	1	0	0	0	1	1	34	2	-0.9421	179.15	379.92
123	1	0	0	0	0	1	0	0	1	47	4.25	-1.0229	320.79	199.92
123	0	0	0	1	0	0	0	0	4	27	0.4167	-0.7951	148.16	199.92
124	0	1	0	0	1	1	0	0	0	37	5	0.9628	220.79	299.92
124	1	1	0	0	0	0	0	1	0	55	5	-3.3517	100.79	419.92
124	1	0	1	0	0	0	0	1	2	55	1.5	-2.8762	100.79	339.92
124	1	0	1	0	0	0	0	1	0	55	1	0.216	180.79	439.92
124	1	0	1	0	1	0	0	1	0	50	5.0833	-1.5718	100.79	279.92
124	0	0	1	0	0	0	0	1	0	51	7	-2.2268	180.79	399.92
124	1	1	0	0	1	1	0	0	0	54	23	0.1729	100.79	339.92
124	0	1	0	0	0	0	0	1	0	31	10.4167	0.986	100.79	399.92
124	0	0	0	1	0	0	0	1	3	22	1.5	-0.7043	358.92	239.92
124	0	1	0	0	1	0	0	1	0	39	9	-0.5928	160.79	279.92
124	1	1	0	0	0	0	0	1	1	40	0.6667	-3.0305	100.79	359.92
124	1	0	0	1	0	1	0	0	3	34	0.5833	-1.3569	191.03	439.92
124	0	1	0	0	0	0	0	1	5	29	0.4167	-1.9362	233.9	339.92
124	0	0	1	0	0	0	0	1	2	23	0.75	-1.129	300.79	459.92
124	0	0	0	1	1	0	0	1	0	63	18.0833	-2.124	200.79	239.92
124	1	1	0	0	0	0	0	1	0	26	6	-0.3518	140.79	499.92
124	1	1	0	0	0	0	0	1	1	53	30.5	-1.3493	160.79	319.92
124	1	0	0	0	1	0	0	1	1	51	1.3333	-2.7134	291.03	219.92
124	1	0	1	0	0	0	0	1	4	35	0.5833	-0.5856	200.79	499.92
124	1	0	0	1	0	1	0	0	3	33	0.0833	-0.5997	312.05	99.92
124	1	0	0	1	0	0	0	1	0	25	11	-0.4016	140.79	439.92
124	1	1	0	0	0	0	0	1	1	28	13	0.9847	180.79	379.92
124	1	1	0	0	1	0	0	1	2	30	4.5	1.5175	260.79	339.92
124	1	1	0	0	0	0	0	1	1	45	2.5	-1.6941	100.79	399.92
124	0	0	0	1	1	1	0	0	0	67	66.1667	-0.2201	241.03	239.92
124	0	0	1	0	1	1	0	0	0	53	22	-1.0656	293.17	199.92
124	1	1	0	0	0	0	0	1	1	31	4.8333	0.7276	100.79	459.92
124	1	0	0	1	0	0	0	1	0	34	7	0.2686	100.79	499.92
124	1	0	0	1	0	0	0	1	0	39	5.5	-1.6064	104.83	179.92
124	1	0	0	0	0	1	0	0	5	30	1	1.3019	235.88	359.92
124	0	1	0	0	0	0	0	1	0	34	11	0.4382	140.79	499.92
124	0	1	0	0	1	0	0	1	2	40	1	-1.8843	148.75	319.92
124	0	1	0	0	0	0	0	1	1	27	2	0.0772	100.79	359.92
124	0	1	0	0	0	0	0	1	0	54	21	-0.6781	100.79	391.45
124	0	1	0	0	1	0	0	1	0	45	6	0.5685	191.03	499.92
124	0	1	0	0	1	0	0	0	0	56	9	2.4965	130.19	379.92
124	1	1	0	0	1	0	0	1	0	35	10	0.5777	240.79	399.92
124	1	0	0	1	0	1	0	0	0	73	18	0.5306	178.71	359.92
124	1	1	0	0	1	0	0	1	1	22	2.5	0.1083	104.83	339.92
124	1	1	0	0	0	0	0	1	3	23	2	-0.8845	220.79	259.92
124	0	1	0	0	0	0	1	0	1	29	4.3529	-0.3224	100.79	339.92
124	0	0	0	0	0	0	0	1	4	29	3	0.4185	100.79	179.92
124	1	0	1	0	0	1	0	0	4	23	0.5	-1.0967	NA	139.92
124	0	0	0	1	1	0	0	1	0	56	11	2.5173	183.19	159.92
124	1	0	0	1	0	0	0	1	1	67	0.25	-3.7271	160.31	339.92
124	1	0	0	0	1	1	0	0	0	86	66	-0.7493	273.75	239.92
124	1	0	0	1	1	0	0	0	1	25	3.5	0.8844	230.19	419.92
124	0	1	0	0	0	1	0	0	0	78	15	-1.7368	284.62	319.92
124	0	0	0	0	0	0	0	1	1	19	1	-0.4947	92.25	279.92
125	1	0	1	0	0	1	0	0	0	55	6	-1.8021	180.79	279.92
125	1	0	0	1	0	0	0	1	3	33	1.1667	-2.0363	220.79	239.92
125	1	0	0	1	1	0	0	1	0	22	6	0.4925	200.79	319.92
125	1	1	0	0	1	0	0	1	0	39	9.5	-0.2964	220.79	299.92
125	1	1	0	0	0	0	0	1	0	42	13	-3.4534	100.79	379.92
125	0	1	0	0	1	0	0	1	0	48	18	-0.6495	100.79	359.92
125	0	0	1	0	0	0	0	1	1	38	2.5	-3.1684	220.79	379.92
125	1	0	0	0	0	0	0	1	3	54	4.4531	-3.7021	NA	339.92
125	1	1	0	0	0	0	0	1	0	18	7.5	1.1635	260.79	399.92
125	1	0	1	0	0	0	0	1	1	19	0.3333	-1.5211	100.79	399.92
125	0	0	0	0	0	0	0	1	1	30	0.5833	-0.5431	220.79	259.92
125	1	1	0	0	0	0	0	1	3	25	5.3333	-1.6076	200.79	379.92
125	1	0	1	0	0	0	0	1	5	28	0.5	-0.3218	320.79	219.92
125	1	0	0	1	0	0	0	1	1	24	10.5	-1.7984	200.79	499.92
125	1	0	0	1	0	1	0	0	3	27	0.25	-0.4152	220.79	359.92
125	1	0	1	0	0	0	0	1	2	46	0.75	-2.0523	220.79	359.92
125	1	1	0	0	1	0	0	1	1	31	3.8333	-1.7458	100.79	419.92
125	0	0	1	0	0	0	0	1	2	36	2.25	-0.9236	180.79	339.92
125	0	0	1	0	1	0	0	1	0	59	10.75	-1.9489	220.79	359.92
125	0	0	0	1	0	0	0	1	1	28	7.6437	-2.0647	160.79	299.92
125	1	1	0	0	0	0	0	1	1	36	0.8333	0.0738	120.79	259.92
125	1	1	0	0	1	0	0	1	1	31	3	-1.7356	120.79	339.92
125	0	0	1	0	0	0	0	1	0	25	11	-2.6293	280.79	199.92
125	1	0	1	0	1	0	0	1	1	33	4.0833	-0.233	200.79	199.92
125	0	1	0	0	0	0	0	1	4	33	0.1667	-0.9157	160.79	119.92
125	1	0	1	0	0	0	0	1	1	26	2.5	0.6597	240.79	239.92
125	1	0	0	0	1	1	0	0	0	81	72	-0.2476	98.75	239.92
125	1	0	0	1	1	1	0	0	0	38	35	1.8358	226.51	199.92
125	1	1	0	0	1	0	0	1	0	26	5	-0.4987	140.79	191.45
125	0	1	0	0	1	0	0	0	0	33	8	0.3841	255.19	199.92
125	0	0	1	0	0	0	0	1	1	49	2	-2.8744	124.39	279.92
125	0	0	0	1	0	1	0	0	5	21	0.0833	-0.4173	NA	339.92
125	1	1	0	0	1	0	0	1	0	35	6	-2.001	160.79	259.92
125	0	1	0	0	0	0	0	1	5	62	0.6667	-0.5646	100.79	459.92
125	1	0	0	1	1	0	0	1	0	41	10	-0.722	158.92	399.92
125	1	0	1	0	1	1	0	0	0	46	10	-0.7264	300.79	399.92
125	1	0	1	0	1	0	0	1	3	31	0.5	-0.2226	220.79	139.92
125	1	1	0	0	1	0	0	1	1	46	0.6667	0.5348	100.79	339.92
125	1	0	0	1	0	0	0	1	3	19	0.3333	-1.1094	120.79	159.92
125	0	0	0	0	0	0	0	1	3	27	0.3333	-0.542	100.79	399.92
125	1	1	0	0	0	1	0	0	1	32	1.5833	-0.5909	NA	439.92
125	0	1	0	0	0	0	0	1	2	46	3	-1.4586	220.79	339.92
125	1	1	0	0	1	0	0	1	1	21	4	1.6686	100.79	399.92
125	1	0	0	1	0	0	0	1	0	19	5.5	0.0912	100.79	239.92
125	0	0	1	0	0	1	0	0	0	43	14	0.6839	100.79	399.92
125	1	0	0	1	1	0	0	1	2	19	1	-1.0244	200.79	359.92
125	0	0	1	0	0	0	0	1	2	51	2	-0.7716	187.36	319.92
127	0	1	0	0	1	0	0	1	0	30	5.0833	1.792	120.79	399.93
127	1	0	1	0	0	0	0	1	1	33	8.3921	-0.3858	226.51	219.93
127	1	0	0	1	0	1	0	0	11	29	0	0.8587	380.79	279.93
127	1	0	0	1	0	1	0	0	0	82	26.3333	-1.1219	100.79	379.93
127	0	0	0	0	1	1	0	0	0	42	15.8333	1.4426	260.79	339.93
127	0	1	0	0	0	0	0	1	2	73	2	-1.7892	203.94	239.93
127	1	1	0	0	1	0	0	1	0	56	17	0.5685	316.03	499.93
127	0	1	0	0	1	0	0	1	0	50	50	-0.7835	316.03	359.93
127	1	0	0	0	0	0	0	1	1	63	10	-2.8783	140.79	459.93
127	1	0	0	1	0	0	0	0	1	22	0.75	-1.1623	360.79	199.93
127	1	0	1	0	0	0	0	1	2	55	0.0833	-0.3043	320.79	199.93
127	0	0	0	0	0	0	0	1	2	27	2.1667	-0.9728	293.17	319.93
127	0	1	0	0	0	0	0	1	0	36	4	-1.8843	316.03	299.93
127	1	0	1	0	1	0	0	1	1	46	4.25	-0.2171	100.79	379.93
127	1	1	0	0	1	0	0	1	1	56	3.5	-1.8583	100.79	299.93
127	1	0	1	0	1	0	0	1	0	41	5	-1.3153	205.19	419.93
127	1	1	0	0	0	1	0	0	5	62	0	0.3418	180.19	459.93
127	0	1	0	0	1	0	0	1	2	42	2	-0.4686	285.99	499.93
127	1	0	0	1	0	0	1	0	1	19	0.1667	-1.0447	200.79	259.93
127	1	1	0	0	1	0	0	1	2	28	2.5	1.2716	291.03	419.93
127	1	0	0	0	0	0	0	1	1	72	0.25	-2.326	341.03	459.93
128	0	0	0	1	0	0	0	1	3	22	0.25	-2.5335	160.79	319.92
128	1	1	0	0	0	0	0	1	2	24	0.25	-1.1936	220.79	331.73
128	0	0	0	1	1	0	0	1	0	20	10	-0.6572	100.79	499.92
128	0	1	0	0	0	0	0	1	2	34	2.75	-1.1913	241.03	339.92
128	1	0	0	1	0	0	0	1	0	19	5.0833	-1.1918	220.79	299.92
128	0	0	0	1	0	0	0	1	3	26	1.0833	0.3585	100.79	499.92
128	0	1	0	0	0	0	0	1	1	37	3.1667	-1.0333	240.79	359.92
128	0	1	0	0	1	0	0	1	0	39	30	-0.3391	240.79	499.92
128	1	0	0	1	0	0	0	1	0	21	13.1667	-0.4549	180.79	199.92
128	1	0	0	1	0	0	0	1	3	21	0.1667	-0.1061	341.03	259.92
128	1	0	0	0	0	0	0	1	3	45	0.5	-1.1074	200.79	279.92
128	1	0	0	1	0	0	1	0	3	26	4	-1.0563	320.79	239.92
128	1	1	0	0	0	0	0	1	2	47	0.6667	-0.0241	NA	299.92
128	1	0	0	1	0	0	0	1	2	33	0.3333	0.7412	351.73	279.92
128	1	0	0	1	0	0	0	1	1	19	4.3333	-1.4253	240.79	199.92
128	1	0	0	1	0	0	0	1	3	18	2	-2.6938	100.79	299.92
128	0	0	0	0	0	0	0	1	2	26	1.1667	-1.4807	140.79	279.92
128	1	0	1	0	1	1	0	0	0	41	35	2.6556	291.03	279.92
128	0	0	0	1	0	1	0	0	2	50	2.0833	0.279	103.94	279.92
128	1	1	0	0	1	0	0	1	1	34	4.8333	-1.7229	240.79	419.92
130	0	0	0	1	0	1	0	0	1	31	4.9167	1.8657	280.79	419.92
130	1	0	0	1	0	0	0	1	7	22	0	-0.8419	200.79	259.92
130	0	0	0	1	0	1	0	0	2	35	0.0833	0.7162	NA	379.92
130	1	0	0	0	1	1	0	0	0	92	70	0.4148	100.79	339.92
130	0	0	1	0	0	0	0	1	2	48	2	1.0539	159.84	339.92
130	0	1	0	0	0	1	0	0	0	45	7.1667	0.076	120.79	379.92
130	0	0	0	0	1	1	0	0	0	75	74	-0.8484	140.79	379.92
130	0	0	0	0	0	0	0	1	3	88	3.4167	-3.8104	316.03	459.92
130	0	0	0	1	0	0	1	0	0	26	7.25	-0.8809	260.79	319.92
130	1	0	0	1	0	1	0	0	3	33	2	0.8314	326.5	359.92
130	1	1	0	0	1	1	0	0	2	31	1	1.9684	216.03	419.92
130	1	0	0	1	0	0	0	1	2	36	13	-0.6799	316.03	259.92
130	1	1	0	0	1	1	0	0	1	38	1	-0.0021	166.03	399.92
130	0	1	0	0	1	0	0	1	1	38	2	1.0547	198.16	339.92
130	0	1	0	0	0	1	0	0	3	26	0.5	0.1199	316.03	339.92
131	1	1	0	0	1	1	0	0	1	38	3.4167	2.9762	184.62	379.92
131	1	0	0	0	1	0	0	1	0	24	19.5	0.6838	200.79	459.92
131	0	0	0	1	0	0	0	1	2	23	2.1667	0.4716	216.03	339.92
131	1	0	1	0	0	0	0	1	0	60	26	-1.2351	240.79	499.92
131	1	0	0	0	1	1	0	0	0	77	15	-1.4288	139.83	439.92
131	1	1	0	0	1	0	0	1	1	22	3.25	-0.4867	300.79	299.92
131	1	0	0	1	0	1	0	0	5	28	1.5	0.874	284.62	319.92
131	0	0	0	1	0	1	0	0	1	31	2.4167	0.8752	240.79	319.92
131	1	0	0	1	0	0	1	0	3	60	0.1667	-0.7982	287.36	299.92
131	0	0	0	1	0	1	0	0	6	26	0.2709	1.5024	NA	379.92
131	0	0	0	1	0	0	0	1	0	24	8	-0.8949	283.2	399.92
131	1	0	0	0	0	1	0	0	1	36	4	1.1543	118.39	379.92
131	1	0	1	0	0	1	0	0	2	50	5	0.8221	240.79	259.92
131	0	0	0	1	0	0	1	0	2	25	0.25	-0.7125	NA	399.92
131	0	0	1	0	1	1	0	0	0	45	10	0.415	100.79	359.92
131	0	0	0	1	0	0	1	0	3	28	1	1.1831	266.03	359.92
131	0	0	0	1	0	1	0	0	3	27	0.3333	-1.0396	226.98	399.92
131	1	0	0	0	1	0	0	0	0	85	35.5	-0.4649	159.84	259.92
131	0	1	0	0	0	0	0	1	0	24	5	-0.6315	196.08	379.92
131	1	1	0	0	0	1	0	0	2	32	3	1.0832	100.79	259.92
131	0	0	0	1	0	1	0	0	4	27	0.4167	0.872	NA	359.92
133	1	0	0	1	0	0	0	1	1	26	0.25	-1.0116	140.79	379.92
133	1	0	1	0	1	0	0	1	0	57	6.3333	-1.6932	100.79	439.92
133	1	0	0	0	1	0	0	1	3	48	4	-0.4671	200.79	219.92
133	1	0	1	0	0	0	1	0	1	30	1	0.4693	300.79	299.92
133	1	0	1	0	0	0	1	0	2	34	0.5	-0.0796	360.79	179.92
133	0	0	1	0	0	0	1	0	3	53	2	-0.9433	366.03	199.92
133	0	1	0	0	0	0	0	1	0	41	6	-1.4302	226.98	499.92
133	1	1	0	0	0	0	0	1	1	36	4	0.0016	140.79	499.92
133	1	1	0	0	0	0	0	1	3	19	0.3333	-1.7568	120.79	459.92
133	1	1	0	0	0	0	0	1	1	67	11.1175	-3.2488	130.19	499.92
133	0	1	0	0	0	0	0	1	3	27	1	-0.4673	120.79	499.92
133	0	0	0	1	0	0	0	1	2	27	4	-1.9155	216.03	359.92
133	1	0	1	0	0	0	0	1	1	30	1.6667	0.3309	180.79	359.92
133	0	1	0	0	0	1	0	0	0	49	12	-0.0081	160.79	479.92
133	0	1	0	0	0	0	0	1	0	44	19	-0.5328	280.79	279.92
133	1	1	0	0	1	1	0	0	0	47	9.5	1.536	240.79	239.92
133	1	0	0	1	0	1	0	0	1	40	4	-1.5557	320.79	219.92
133	0	1	0	0	0	0	0	1	2	38	3	-0.9364	302.55	219.92
133	0	0	0	1	0	1	0	0	0	47	7	0.1395	320.79	219.92
133	1	1	0	0	0	0	0	1	3	35	1	-1.317	360.79	199.92
133	0	0	1	0	0	0	0	1	2	31	6	-1.8815	280.79	319.92
133	1	1	0	0	1	0	0	1	2	24	1.6667	-0.1684	293.17	399.92
133	1	0	0	0	0	0	0	1	0	58	5	-1.9247	280.19	499.92
133	0	0	0	1	1	0	0	1	0	25	25	-1.1095	340.79	316.45
133	1	0	0	0	1	1	0	0	0	68	40	0.5221	120.79	499.92
133	0	1	0	0	1	0	0	1	1	48	4	-1.3632	120.79	459.92
133	1	0	0	1	0	0	1	0	2	31	2	0.8346	220.79	499.92
133	0	0	0	1	1	0	0	1	5	18	5.3333	0.1534	320.79	299.92
133	0	0	0	1	0	0	1	0	0	29	20	-0.2291	180.79	339.92
133	1	1	0	0	0	0	0	1	1	27	3	-2.1791	226.98	419.92
133	1	0	1	0	0	0	0	1	1	30	1.6667	0.3309	180.79	359.92
133	1	0	0	1	0	0	1	0	1	35	0.4167	0.6553	216.03	399.92
133	0	1	0	0	1	0	0	1	0	43	11	0.1421	260.79	499.92
133	0	0	0	1	0	1	0	0	0	43	25	-0.6115	226.98	399.92
133	0	0	0	1	1	1	0	0	0	31	24	-0.1898	300.79	399.92
133	0	0	0	1	0	0	0	0	1	57	5	-0.6429	280.79	399.92
133	0	1	0	0	1	0	0	1	1	30	4	-2.1196	254.15	399.92
133	0	0	0	1	0	0	0	0	3	35	4.5	-1.5326	140.79	299.92
133	1	1	0	0	1	0	0	0	0	68	40	0.2855	140.79	399.92
133	0	1	0	0	1	0	0	1	0	63	8	1.8099	100.79	419.92
133	1	1	0	0	0	1	0	0	0	27	5	-0.3102	291.03	239.92
133	1	1	0	0	0	1	0	0	1	65	1	-1.1085	400.79	239.92
134	0	1	0	0	1	0	0	1	5	45	0	-2.1692	391.03	319.92
134	1	0	0	1	0	0	0	1	0	21	0.1667	-1.1677	180.79	299.92
134	1	1	0	0	0	0	1	0	0	38	5.1667	-0.3362	320.79	319.92
134	1	1	0	0	1	0	0	1	2	34	2	-1.0939	320.79	279.92
134	1	0	1	0	0	0	0	1	3	30	0.75	-1.3746	100.79	439.92
134	1	0	1	0	0	0	0	1	0	51	3.9167	-0.5399	120.79	399.92
134	0	1	0	0	1	0	0	1	5	36	0.5	-0.3506	259.84	299.92
134	0	1	0	0	1	0	0	1	1	67	4.25	-2.1625	200.79	379.92
134	0	0	1	0	0	0	0	1	0	27	12.3333	-0.8638	260.79	299.92
134	1	0	0	1	1	0	0	1	0	65	9	-1.0125	359.84	299.92
134	0	1	0	0	0	0	0	1	7	38	6.5	-1.3319	340.79	279.92
134	1	1	0	0	1	0	0	1	0	46	17.0833	-1.799	200.79	379.92
134	1	0	0	0	0	0	1	0	3	20	3.1667	-1.77	300.79	259.92
134	1	0	0	0	1	1	0	0	0	78	47	-1.0137	100.79	239.92
134	1	0	0	1	0	0	0	1	1	39	0.5	0.4505	160.79	179.92
135	1	1	0	0	0	0	0	1	4	31	0.3333	-1.2082	230.19	379.93
135	1	0	0	0	0	0	0	1	1	63	2	-3.9075	320.79	159.93
135	1	1	0	0	0	0	0	1	2	22	0.4167	-2.4379	160.79	219.93
135	0	0	1	0	0	0	0	1	4	47	1	-0.0508	300.79	279.93
135	0	0	0	1	0	0	0	1	1	21	0.25	-0.4256	300.79	459.93
135	0	0	0	1	1	0	0	1	0	19	7	-0.9113	320.79	239.93
135	0	0	0	1	0	0	0	1	3	59	1.5	-1.7007	100.79	439.93
135	0	0	0	1	0	0	1	0	0	69	7	-1.4466	140.79	399.93
135	0	1	0	0	0	0	0	1	0	34	6.1667	-0.6885	120.79	459.93
135	1	1	0	0	1	0	0	1	0	26	10	-0.6054	300.79	319.93
135	1	1	0	0	1	0	0	1	0	72	26	-2.5592	141.03	299.93
135	1	1	0	0	0	0	0	1	1	46	0.1667	1.3873	100.79	399.93
135	1	1	0	0	0	0	0	1	1	33	4	-0.7124	185.27	379.93
135	0	1	0	0	0	0	0	1	1	22	3	-0.1731	204.83	419.93
135	0	0	0	1	0	0	0	1	1	35	3	-0.798	NA	359.93
136	0	0	0	0	0	0	0	1	1	28	3.25	-0.4475	240.79	239.92
136	1	1	0	0	0	0	0	1	2	32	2.1667	-1.0644	280.79	399.92
136	0	1	0	0	1	0	0	0	0	29	6.0833	1.8577	120.79	459.92
136	0	1	0	0	0	0	0	1	0	51	0.5833	-3.4596	220.79	259.92
136	1	1	0	0	0	0	0	1	1	47	0.0833	-1.9881	120.79	338.81
136	1	1	0	0	1	0	0	1	0	35	10.3333	-0.0404	100.79	399.92
136	0	0	0	1	0	0	0	1	1	28	2.4167	-1.1936	100.79	399.92
136	1	0	1	0	1	0	0	1	1	46	4.3333	-0.3287	120.79	459.92
136	1	1	0	0	0	0	0	1	3	48	12	-2.8477	240.79	219.92
136	0	1	0	0	1	0	0	1	0	71	24.25	-0.7652	300.79	459.92
136	1	1	0	0	1	0	1	0	0	45	13.5	-0.1696	291.03	379.92
136	1	1	0	0	0	0	0	1	2	42	0.0833	-1.0824	160.79	339.92
136	1	0	0	1	0	0	0	1	4	33	0	-1.5995	160.79	379.92
136	1	0	0	1	0	0	0	1	0	71	12	-2.4146	140.79	319.92
136	1	0	0	0	1	0	0	1	3	32	2	-0.2318	140.79	159.92
136	1	1	0	0	1	0	0	1	0	44	7.8333	0.9086	120.79	459.92
136	0	1	0	0	1	0	0	1	1	32	3.0833	0.7576	105.19	159.92
136	0	0	0	1	0	0	0	1	0	21	5	-0.8949	220.79	379.92
136	1	1	0	0	1	0	0	1	0	66	24.75	-1.5326	340.79	179.92
137	0	1	0	0	1	0	0	1	2	23	2	-0.233	320.79	299.93
137	1	1	0	0	0	1	0	0	0	33	4.1667	-0.9758	179.15	339.93
137	1	0	0	1	0	0	1	0	3	21	1.5	-0.6536	280.79	239.93
137	1	1	0	0	1	0	1	0	0	48	13.1667	-0.1073	200.79	439.93
137	0	1	0	0	0	0	0	1	3	53	0	-3.0214	326.5	379.93
137	1	0	0	0	0	0	1	0	3	38	1.4167	-0.3945	140.79	459.93
137	1	0	0	1	0	0	1	0	3	40	0.0833	-1.4496	300.79	179.93
137	1	1	0	0	1	0	0	1	0	48	8	-1.0644	300.79	399.93
137	1	0	1	0	0	0	1	0	3	41	0.25	-0.6788	360.79	259.93
137	1	0	1	0	1	0	0	1	0	42	11.9167	0.2142	280.79	379.93
137	1	0	0	1	0	0	1	0	2	20	1.013	-1.3008	200.79	239.93
137	1	0	1	0	0	0	1	0	2	37	4	1.2811	360.79	99.93
137	1	0	0	1	0	0	1	0	10	33	0	-0.233	393.17	139.93
137	1	0	0	0	0	0	1	0	1	44	4.5	-0.893	180.19	359.93
